Estado,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Anual
Aguascalientes,0.0,1.4,0.0,6.4,2.9,50.3,39.1,87.2,130.7,58.7,2.8,0.1,379.6
Baja California,22.6,19.1,40.6,2.8,0.0,0.0,3.4,0.3,0.7,20.5,16.0,11.6,137.6
Baja California Sur,0.1,0.6,0.0,0.0,0.0,0.3,6.0,73.0,74.2,0.8,4.7,0.2,159.9
Campeche,25.3,14.5,19.0,67.0,83.3,227.5,159.0,241.4,169.0,170.2,57.6,36.5,1270.3
Ciudad de México,0.3,0.4,2.3,30.7,24.0,133.6,109.0,114.7,134.8,52.1,0.3,17.7,619.9
Coahuila,1.0,1.6,0.2,19.1,43.3,18.1,33.1,108.1,49.6,42.3,9.4,2.6,328.4
Colima,0.0,0.2,0.0,0.0,3.8,185.0,161.9,303.0,84.1,159.4,6.3,2.9,906.6
Chiapas,22.5,16.7,17.9,56.7,76.9,268.0,264.6,237.6,273.2,168.0,73.9,46.4,1522.4
Chihuahua,3.5,2.8,0.0,0.9,0.3,75.9,88.2,153.5,76.8,7.3,30.7,0.0,439.9
Durango,1.8,0.9,0.0,4.6,5.3,67.1,61.5,153.4,85.2,50.9,9.3,2.3,442.3
Guanajuato,0.0,0.0,0.8,1.7,10.0,74.2,88.5,173.2,165.7,51.0,0.5,1.4,567.0
Guerrero,0.0,0.0,0.0,3.5,50.1,256.0,195.9,203.3,151.7,132.6,4.3,3.3,1000.7
Hidalgo,0.4,3.8,11.1,12.2,5.8,102.4,57.4,126.6,138.2,62.5,13.1,6.5,540.0
Jalisco,0.0,0.3,0.1,2.7,13.4,115.2,98.8,149.4,134.3,77.3,6.5,0.0,598.0
Estado de México,0.0,0.4,2.3,19.9,25.0,91.4,96.7,93.0,159.4,64.3,1.5,5.8,559.7
Michoacán,0.0,0.0,0.3,3.2,14.7,131.0,113.4,141.8,113.7,109.2,3.9,1.5,632.7
Morelos,0.0,0.0,8.5,4.5,34.9,228.5,168.2,230.6,109.9,89.6,0.0,15.3,890.0
Nayarit,0.0,0.1,0.2,2.2,1.1,116.2,260.2,237.7,238.3,86.4,29.7,0.0,972.1
Nuevo León,3.4,2.6,2.4,8.3,13.5,33.8,14.5,187.4,48.0,89.5,7.2,2.7,413.3
Oaxaca,1.9,9.8,6.9,23.9,55.2,256.0,318.8,310.4,171.8,114.4,43.4,10.6,1323.1
Puebla,7.3,19.9,25.8,35.8,34.7,310.6,256.6,419.1,244.5,144.4,88.3,29.4,1616.4
Querétaro,0.0,0.0,0.7,1.0,9.9,61.7,66.3,51.5,136.0,39.3,0.0,0.9,367.3
Quintana Roo,30.6,19.1,55.1,146.0,114.7,134.6,91.8,172.8,80.3,158.5,92.6,36.0,1132.1
San Luis Potosí,0.9,6.2,9.6,6.6,21.3,153.3,20.4,255.8,212.7,63.0,9.3,23.7,782.8
Sinaloa,0.7,0.5,0.0,1.1,0.0,29.5,206.1,246.0,131.6,20.3,40.0,0.1,675.9
Sonora,0.0,2.6,0.2,0.2,0.3,13.2,142.1,89.6,64.1,8.0,6.7,0.0,327.0
Tabasco,70.1,49.7,61.5,109.0,63.3,248.4,232.6,217.1,262.1,307.4,203.8,171.2,1996.2
Tamaulipas,0.6,1.0,8.1,5.4,10.6,46.7,5.9,185.8,109.6,60.3,18.5,12.8,465.3
Tlaxcala,0.0,0.5,3.8,24.7,67.2,155.0,115.6,137.4,161.7,41.4,0.0,19.6,726.9
Veracruz,12.9,23.3,33.7,30.3,48.4,259.3,197.8,284.7,199.8,84.4,82.5,47.2,1304.3
Yucatán,21.5,12.1,41.7,32.9,46.9,135.0,124.4,82.2,73.4,107.0,16.9,53.9,747.9
Zacatecas,0.0,2.6,0.0,6.2,7.6,97.1,74.9,107.3,103.9,72.5,10.2,0.0,482.3
Nacional,5.9,6.0,8.5,15.9,23.4,105.5,112.9,165.9,114.9,66.8,26.5,12.2,664.4
