Estado,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Anual
Aguascalientes,3.1,4.2,6.0,8.3,10.6,12.6,12.4,12.1,11.3,9.3,4.7,3.0,8.1
Baja California,6.2,7.0,9.6,10.3,13.8,15.5,19.7,19.4,17.1,13.1,9.1,6.7,12.3
Baja California Sur,9.0,8.8,10.4,11.8,13.9,16.3,20.1,20.8,20.2,16.1,12.1,9.2,14.0
Campeche,15.7,16.9,19.2,19.6,21.0,21.5,21.3,21.2,20.9,20.1,17.9,16.7,19.3
Coahuila,5.6,6.9,10.2,13.0,16.7,19.0,19.4,18.9,17.4,14.5,7.9,4.5,12.8
Colima,17.5,16.9,16.7,18.4,19.9,21.6,21.9,22.0,21.8,21.2,18.9,17.4,19.5
Chiapas,14.8,15.6,17.5,17.8,18.7,18.9,18.5,18.7,18.6,18.0,16.3,15.7,17.4
Chihuahua,3.8,3.3,6.1,9.0,13.2,16.3,17.8,17.0,15.6,11.4,4.6,2.0,10.0
Ciudad de México,5.4,6.7,8.2,9.6,9.9,10.5,10.1,10.0,9.6,9.4,6.6,5.7,8.4
Durango,3.4,4.3,7.0,9.5,12.2,14.8,15.3,14.5,13.1,10.5,4.7,2.8,9.3
Guanajuato,5.2,4.9,9.3,10.0,12.1,12.9,12.2,12.6,12.4,11.4,7.1,5.2,9.6
Guerrero,15.3,16.1,17.5,19.2,20.0,20.1,19.3,19.1,18.9,18.6,16.8,15.1,18.0
Hidalgo,6.0,6.7,8.5,10.9,12.0,13.5,12.4,12.8,12.1,11.6,7.5,6.2,10.0
Jalisco,7.5,7.8,9.3,11.5,13.4,15.8,16.1,15.9,15.8,14.4,9.5,7.5,12.0
Estado de México,3.3,4.1,6.5,8.2,9.1,10.5,9.8,9.9,9.6,8.7,5.8,4.4,7.5
Michoacán,6.5,7.1,9.6,12.0,13.1,14.6,13.9,13.9,13.8,13.0,8.0,7.3,11.0
Morelos,9.4,10.4,12.5,14.2,15.5,16.1,14.7,14.0,14.1,13.8,10.8,8.6,12.8
Nayarit,14.5,14.2,13.9,15.9,17.8,22.1,22.6,22.2,22.4,21.6,16.8,14.0,18.2
Nuevo León,4.2,6.4,9.4,12.8,14.2,15.4,15.8,15.6,14.2,11.9,8.9,5.8,11.2
Oaxaca,14.5,15.4,16.8,18.9,20.5,21.2,20.7,21.0,20.9,20.1,17.7,16.4,18.7
Puebla,8.3,8.9,11.3,12.2,13.5,14.7,14.0,14.1,13.5,13.7,10.5,8.7,11.9
Querétaro,7.2,8.0,10.8,12.6,13.9,15.3,14.4,14.9,14.0,12.8,9.0,8.2,11.7
Quintana Roo,15.8,16.7,18.7,19.3,21.2,21.9,21.8,21.9,21.6,20.7,18.7,17.0,19.6
San Luis Potosí,9.2,9.4,12.5,13.7,16.0,17.8,17.3,17.1,16.4,15.0,10.6,8.2,13.6
Sinaloa,11.6,10.9,12.0,14.4,17.1,21.6,23.9,23.3,23.4,19.9,13.8,11.0,16.9
Sonora,6.4,6.0,8.8,10.7,14.8,18.8,22.5,21.8,20.1,14.8,8.2,6.6,13.3
Tabasco,18.4,19.0,21.2,21.7,23.4,24.0,23.5,23.5,23.2,22.8,20.7,19.8,21.8
Tamaulipas,13.7,13.4,16.7,17.8,20.8,23.1,22.9,22.9,22.0,20.4,16.0,12.5,18.5
Tlaxcala,1.7,2.8,4.8,6.6,7.7,8.9,7.9,7.8,7.5,6.7,3.0,1.9,5.6
Veracruz,14.7,14.6,16.6,18.1,20.7,21.7,20.0,20.0,19.6,19.8,15.9,13.9,18.0
Yucatán,15.2,17.0,19.2,19.7,21.8,22.6,22.3,22.4,22.1,21.0,18.7,17.2,19.9
Zacatecas,2.8,3.6,5.4,7.3,10.1,12.4,12.2,11.9,11.2,9.0,3.9,2.4,7.6
Nacional,9.2,9.8,11.9,13.4,15.4,17.2,17.3,17.1,16.6,15.1,11.2,9.4,13.6
