Estado,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Anual
Aguascalientes,4.0,4.8,6.4,9.0,11.8,13.0,12.9,12.2,11.9,9.4,5.7,4.5,8.8
Baja California,5.5,6.2,7.0,9.3,10.3,13.8,17.1,16.8,15.9,13.1,8.7,5.6,10.7
Baja California Sur,8.6,8.4,9.9,11.9,13.1,16.7,19.8,20.9,20.5,17.4,12.7,10.2,14.2
Campeche,17.3,16.7,17.7,20.0,20.6,20.9,20.4,20.2,19.9,19.1,17.7,17.3,19.0
Coahuila,5.5,6.9,9.8,12.8,16.1,18.1,17.5,17.4,15.4,12.2,8.2,6.6,12.2
Colima,14.5,14.8,14.8,16.1,18.4,19.3,19.4,19.5,19.3,19.3,17.9,16.4,17.4
Chiapas,15.6,15.5,16.7,18.5,19.3,19.4,18.6,18.5,18.8,18.2,16.8,16.2,17.6
Chihuahua,-0.2,1.4,4.5,7.7,11.6,15.4,16.0,15.1,13.2,8.3,3.6,1.5,8.2
Ciudad de México,5.1,6.2,7.5,9.0,10.3,10.7,10.5,10.5,10.3,9.2,6.6,5.1,8.4
Durango,2.6,3.2,6.2,8.6,11.9,14.3,14.1,13.7,12.8,9.3,4.8,4.0,8.8
Guanajuato,5.8,6.6,8.3,11.0,13.3,13.6,13.0,12.8,12.2,11.0,7.2,4.9,10.0
Guerrero,15.8,16.9,17.7,19.2,20.5,19.9,19.4,19.2,18.9,18.8,17.3,16.1,18.3
Hidalgo,5.4,5.6,7.4,9.9,11.1,11.6,11.6,10.8,11.2,9.4,6.5,5.1,8.8
Jalisco,7.2,8.3,9.0,11.3,14.0,15.9,15.5,15.3,14.9,13.3,9.7,8.3,11.9
Estado de México,3.4,4.3,5.5,7.5,8.9,9.4,9.4,9.1,9.1,8.1,5.4,3.7,7.0
Michoacán,8.3,9.3,10.1,12.4,14.4,15.2,14.9,14.8,14.3,12.9,9.9,8.5,12.0
Morelos,10.5,11.9,13.1,15.3,16.7,16.9,15.8,15.6,15.6,15.0,12.4,10.8,14.1
Nayarit,13.6,13.8,14.0,15.3,18.3,21.5,21.4,21.3,21.2,20.5,17.3,15.4,17.8
Nuevo León,6.5,7.9,10.8,14.4,16.9,18.3,17.8,17.7,16.2,13.0,8.8,6.9,12.9
Oaxaca,13.1,13.5,14.5,16.2,17.1,16.9,16.3,16.4,16.1,15.3,13.6,12.6,15.1
Puebla,7.2,8.2,9.5,11.7,12.7,12.8,12.1,11.6,11.8,10.5,8.4,6.9,10.3
Querétaro,6.5,7.0,8.8,11.2,12.7,12.9,12.5,11.9,12.0,10.3,7.7,6.4,10.0
Quintana Roo,18.2,17.2,18.3,20.0,21.7,22.1,21.6,21.5,21.3,20.4,18.6,18.2,19.9
San Luis Potosí,9.3,9.4,11.6,14.7,17.1,17.5,16.8,16.8,16.3,13.9,10.8,9.1,13.6
Sinaloa,10.9,11.1,11.7,14.0,17.5,22.8,23.1,23.3,22.4,20.5,15.6,13.3,17.1
Sonora,5.1,6.4,7.6,10.1,13.3,18.9,21.5,20.9,19.9,15.1,9.3,6.5,12.9
Tabasco,19.9,19.3,20.2,22.7,23.6,23.5,23.2,22.8,22.6,22.1,20.3,19.9,21.6
Tamaulipas,11.4,12.3,15.2,18.9,21.0,21.9,21.0,21.3,20.0,17.4,13.5,11.6,17.1
Tlaxcala,2.3,3.4,4.3,6.8,8.1,8.7,8.0,7.3,7.9,6.8,3.8,2.4,5.8
Veracruz,14.1,14.0,15.7,18.7,20.2,20.0,19.1,19.1,18.8,17.6,15.1,13.8,17.2
Yucatán,17.7,17.0,18.0,19.8,21.2,21.2,20.9,21.0,20.5,19.6,18.1,17.5,19.3
Zacatecas,3.8,4.6,6.2,8.7,11.7,13.5,13.2,12.6,12.1,9.5,5.5,4.7,8.8
Nacional,9.2,9.7,11.2,13.5,15.5,16.8,16.7,16.5,16.0,14.2,11.2,9.7,13.3
