Estado,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Anual
Aguascalientes,3.1,4.8,6.6,9.3,11.9,11.9,12.9,12.5,12.5,10.0,6.0,4.7,8.9
Baja California,9.6,9.6,12.0,12.9,16.0,16.0,21.6,21.6,22.4,17.3,12.1,9.4,15.0
Baja California Sur,11.3,12.0,13.9,14.5,17.8,17.8,23.7,23.8,23.9,20.6,15.1,12.0,17.2
Campeche,17.7,19.9,21.2,22.0,23.0,23.0,23.3,23.1,23.2,22.6,18.2,18.1,21.3
Coahuila,3.6,7.4,10.0,13.6,16.7,16.7,21.3,21.4,19.4,15.2,6.9,7.7,13.3
Colima,18.3,18.3,17.8,19.8,22.8,22.8,23.2,23.1,22.6,23.1,20.3,18.6,20.9
Chiapas,15.2,17.3,18.8,20.1,20.7,20.7,20.4,20.4,20.5,19.8,17.6,16.1,19.0
Chihuahua,1.5,3.9,6.5,8.5,11.4,11.4,17.3,16.5,15.8,10.8,3.7,1.1,9.0
Ciudad de México,6.9,9.4,11.3,12.4,12.4,12.4,12.1,12.7,12.1,10.6,9.0,8.3,10.8
Durango,1.9,4.5,6.4,9.0,11.8,11.8,15.3,15.0,14.6,10.5,4.2,2.6,9.0
Guanajuato,5.4,7.4,9.5,12.3,13.5,15.2,14.1,13.2,13.9,11.3,8.2,7.1,10.9
Guerrero,15.9,17.3,18.8,20.9,21.2,21.2,20.2,19.7,19.6,19.2,17.9,16.1,19.0
Hidalgo,5.0,7.8,10.2,10.6,12.4,12.4,13.6,13.5,14.3,12.2,7.8,7.0,10.6
Jalisco,7.8,8.7,10.4,13.0,15.7,15.7,15.7,15.7,15.9,14.3,10.3,8.9,12.7
Estado de México,2.3,3.9,6.0,7.6,8.6,8.6,9.4,9.1,10.0,8.0,5.5,4.2,6.9
Michoacán,8.5,9.3,10.7,13.4,14.9,14.9,15.1,14.8,15.2,13.7,11.4,8.9,12.6
Morelos,10.2,12.4,14.6,16.0,16.7,16.7,16.0,16.1,16.2,15.1,12.5,10.8,14.4
Nayarit,15.0,15.3,16.2,16.5,22.1,22.1,23.3,22.9,23.0,23.1,18.0,16.2,19.5
Nuevo León,4.8,8.3,10.9,14.5,17.4,17.2,20.9,21.4,19.9,16.6,8.7,8.8,14.1
Oaxaca,12.6,14.8,16.6,18.3,18.3,18.3,18.8,18.8,18.8,17.7,15.5,14.2,16.9
Puebla,6.3,8.6,10.6,11.9,13.0,13.0,12.9,12.9,13.2,12.0,8.7,8.1,10.9
Querétaro,5.6,8.4,10.9,12.3,14.0,14.0,15.0,14.6,15.3,12.8,9.9,9.6,11.9
Quintana Roo,19.1,21.7,23.0,22.8,24.9,24.9,25.5,25.2,24.5,23.7,20.7,20.3,23.0
San Luis Potosí,8.7,11.8,13.6,14.3,18.9,18.9,20.5,20.4,20.0,17.5,9.3,9.8,15.3
Sinaloa,12.4,12.1,13.9,15.0,19.3,21.6,23.6,23.6,23.8,21.7,15.9,12.3,17.9
Sonora,6.9,8.0,10.4,12.3,15.7,15.7,23.1,22.1,22.0,16.5,11.3,7.4,14.3
Tabasco,17.7,20.3,21.6,22.6,23.1,23.1,23.6,23.5,23.3,22.8,20.0,19.4,21.7
Tamaulipas,8.5,11.9,14.4,18.6,20.3,20.3,23.2,23.8,22.5,20.0,12.7,14.3,17.5
Tlaxcala,1.7,3.5,6.2,7.9,8.9,8.9,8.7,8.5,9.7,8.1,5.8,4.1,6.8
Veracruz,11.6,14.2,15.8,17.8,18.6,18.6,19.2,19.3,19.3,17.9,14.7,14.5,16.8
Yucatán,16.1,18.0,19.1,20.1,21.2,21.2,21.8,21.8,21.7,21.0,17.3,16.7,19.7
Zacatecas,2.8,4.5,6.3,8.4,12.2,12.2,13.2,13.2,13.2,10.1,5.1,3.6,8.7
Nacional,8.1,10.1,12.1,14.1,16.5,16.5,19.5,19.2,18.9,16.0,10.8,9.4,14.3
