Estado,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Anual
Aguascalientes,0.0,0.0,0.1,7.0,2.4,59.6,108.2,52.2,66.8,7.0,0.0,0.0,303.3
Baja California,15.3,15.0,19.9,36.7,0.0,1.5,0.1,1.6,4.3,0.0,0.0,4.5,98.9
Baja California Sur,0.0,0.0,0.3,0.8,0.0,2.3,8.0,26.0,22.3,0.0,0.0,0.0,59.7
Campeche,12.9,29.1,4.5,8.7,84.1,268.9,245.8,178.6,264.8,238.0,61.2,61.8,1458.4
Ciudad de México,2.0,1.7,7.5,17.8,26.1,67.9,155.0,204.0,87.5,100.3,3.6,2.4,675.8
Coahuila,0.1,0.0,23.0,17.8,39.3,121.5,30.9,84.9,10.0,13.7,0.2,2.6,344.1
Colima,0.0,0.2,0.0,0.0,1.3,199.5,124.2,214.2,483.0,46.2,1.6,0.0,1070.2
Chiapas,37.0,49.5,31.8,59.4,116.0,369.6,244.0,332.7,407.7,330.7,46.6,53.3,2078.4
Chihuahua,0.0,0.0,3.3,3.5,2.9,30.0,73.1,76.8,44.1,2.1,1.3,1.8,238.9
Durango,0.0,0.0,0.2,0.2,4.7,96.3,83.6,46.4,33.1,1.9,5.8,2.9,275.1
Guanajuato,0.0,0.0,0.9,2.2,14.6,93.0,171.0,107.9,41.7,5.2,0.2,2.7,439.4
Guerrero,0.0,0.2,0.6,2.8,21.5,186.3,191.6,233.5,233.6,78.5,2.3,0.4,951.3
Hidalgo,2.0,11.0,11.1,12.9,24.4,68.0,199.1,111.0,161.4,111.2,21.5,6.8,740.5
Jalisco,0.0,1.8,0.1,0.3,6.8,169.8,190.5,179.8,102.4,35.0,5.3,0.4,692.2
Estado de México,0.1,1.6,5.8,7.8,18.1,82.8,116.2,172.9,78.6,65.0,6.0,2.3,557.2
Michoacán,0.3,1.3,1.1,0.7,26.6,165.2,176.0,219.1,98.9,44.1,2.0,4.5,739.9
Morelos,0.0,0.2,2.9,14.8,19.1,200.3,249.1,308.4,196.6,136.1,7.2,0.8,1135.5
Nayarit,0.0,0.0,0.0,0.0,0.8,268.6,390.6,361.7,242.9,95.7,1.2,0.0,1361.5
Nuevo León,0.0,1.5,24.8,20.5,43.0,106.2,81.7,56.1,79.5,26.9,2.0,9.2,451.4
Oaxaca,17.1,14.6,8.8,34.4,26.3,392.4,377.1,306.6,490.6,182.3,47.0,63.8,1961.0
Puebla,15.4,26.5,20.3,41.1,42.5,304.3,334.0,364.0,462.3,414.9,75.7,37.7,2138.7
Querétaro,0.0,0.0,1.0,3.2,12.7,24.4,84.7,74.2,33.8,11.9,3.1,2.3,251.2
Quintana Roo,78.7,33.8,18.6,25.9,35.1,174.2,242.0,215.5,220.7,183.4,147.8,70.8,1446.5
San Luis Potosí,1.4,6.8,20.7,3.7,26.2,49.7,236.1,58.1,175.8,33.4,10.1,10.5,632.5
Sinaloa,0.0,0.0,1.4,0.9,0.0,83.1,191.6,157.8,91.3,27.0,0.9,0.7,554.7
Sonora,0.0,0.1,1.3,2.9,0.0,20.2,103.6,79.5,45.1,10.5,0.0,2.1,265.3
Tabasco,83.5,74.0,33.7,74.1,36.0,205.4,238.4,281.7,573.2,594.3,141.9,139.9,2476.0
Tamaulipas,1.5,3.4,47.2,12.2,46.2,96.7,184.2,67.5,175.3,54.7,10.8,15.4,715.1
Tlaxcala,0.7,4.2,17.2,34.4,41.9,113.6,195.4,204.2,108.9,165.1,6.3,2.3,894.2
Veracruz,41.2,30.7,23.1,38.0,58.5,185.9,370.4,234.7,471.0,276.5,113.8,85.8,1929.6
Yucatán,16.1,13.2,41.6,15.9,86.2,198.4,188.1,161.9,158.7,253.8,26.1,60.1,1220.1
Zacatecas,0.0,0.4,0.7,2.2,8.3,103.5,131.5,90.4,63.6,10.2,2.2,3.1,416.1
Nacional,8.4,8.2,11.7,14.0,25.1,126.4,154.5,138.0,150.1,80.7,18.6,18.4,754.1
