Estado,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Anual
Aguascalientes,1.8,2.2,0.0,0.0,6.7,78.8,120.0,150.7,92.7,0.4,3.3,5.5,462.1
Baja California,99.9,57.9,114.3,22.7,17.5,5.0,0.3,0.5,1.0,0.0,1.6,8.3,329.0
Baja California Sur,12.7,7.0,0.0,0.0,0.7,0.0,8.3,25.4,91.0,0.0,5.8,4.4,155.3
Campeche,16.7,11.6,20.2,69.2,13.2,245.7,141.8,180.7,413.4,382.3,103.1,41.6,1639.5
Ciudad de México,31.0,13.1,11.1,13.3,102.3,159.9,154.6,191.2,100.4,51.0,64.2,69.1,961.2
Coahuila,2.0,11.2,16.2,4.8,72.3,12.7,42.2,48.2,80.9,23.6,24.5,12.8,351.4
Colima,0.0,0.0,0.0,0.1,0.0,115.2,73.1,237.1,104.0,48.7,28.1,17.8,624.1
Chiapas,94.9,70.9,54.6,116.3,91.4,316.6,311.8,375.4,286.4,199.0,101.2,86.1,2104.6
Chihuahua,5.3,29.8,2.6,0.2,1.7,29.6,79.4,78.5,94.6,7.0,9.1,9.6,347.4
Durango,1.5,3.2,0.0,0.0,1.7,39.3,87.9,97.6,75.8,2.1,1.4,7.1,317.6
Guanajuato,4.6,7.9,0.4,7.4,93.5,91.2,112.2,162.9,72.8,9.7,13.3,22.9,598.8
Guerrero,7.5,8.7,0.0,4.3,53.9,133.1,137.1,218.4,171.1,58.0,25.5,46.0,863.6
Hidalgo,30.8,38.0,19.0,21.3,59.9,59.2,98.6,164.4,63.6,112.0,60.5,28.0,755.3
Jalisco,0.5,3.7,0.0,0.1,22.2,89.8,109.1,161.8,100.7,7.4,5.9,11.8,513.0
Estado de México,15.3,9.4,7.4,6.3,70.9,103.6,117.6,137.4,74.8,27.4,27.7,13.6,611.4
Michoacán,1.6,0.7,0.1,1.8,16.1,92.2,124.7,164.2,92.4,20.6,21.0,35.4,570.8
Morelos,36.1,0.8,1.9,6.9,223.2,226.7,127.1,232.1,105.9,54.5,46.7,54.5,1116.4
Nayarit,0.0,1.4,0.0,0.0,0.0,98.3,392.0,380.6,197.8,1.2,8.1,12.3,1091.7
Nuevo León,12.0,17.2,16.8,8.0,90.7,59.2,46.4,197.8,54.1,23.2,37.1,18.4,580.9
Oaxaca,40.5,11.1,25.5,37.9,131.0,203.4,308.8,675.3,132.0,210.2,78.3,68.5,1922.5
Puebla,42.9,48.9,33.2,32.2,164.6,223.3,342.8,518.2,282.3,263.9,111.2,71.5,2135.0
Querétaro,4.8,5.6,5.9,8.2,67.3,97.2,29.8,181.6,112.8,9.8,21.1,23.7,567.8
Quintana Roo,60.0,31.9,21.3,110.2,17.6,254.4,167.0,73.6,420.0,210.3,65.9,82.2,1514.4
San Luis Potosí,7.5,19.3,17.9,15.3,78.5,104.6,104.1,260.9,61.7,61.8,36.0,22.0,789.6
Sinaloa,2.2,7.8,0.0,0.0,0.0,10.9,131.3,185.8,149.5,0.7,1.3,1.3,490.8
Sonora,14.1,43.2,4.1,0.7,0.0,1.3,55.1,101.9,76.0,9.4,17.6,3.7,327.1
Tabasco,251.7,142.7,110.6,179.9,32.3,436.1,463.7,405.3,518.0,467.1,166.5,193.0,3366.9
Tamaulipas,6.7,11.5,20.6,20.1,50.6,65.5,63.3,233.6,86.1,65.2,66.2,33.9,723.3
Tlaxcala,33.7,19.7,23.8,48.4,158.5,170.6,115.4,270.0,97.8,65.4,63.8,65.0,1132.1
Veracruz,64.6,31.0,29.4,30.0,59.4,174.6,303.9,285.3,168.0,171.0,88.3,69.0,1474.5
Yucatán,27.1,0.9,39.2,11.0,20.7,134.4,128.7,111.6,182.0,118.0,77.9,58.4,909.9
Zacatecas,2.5,1.1,0.0,0.0,13.9,82.4,121.8,176.1,82.4,0.7,3.8,14.5,499.2
Nacional,22.6,22.6,16.2,18.3,38.6,89.1,122.5,179.4,127.4,66.5,35.4,28.2,766.8
