Estado,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Anual
Aguascalientes,13.1,15.3,17.2,18.9,21.7,21.0,19.8,19.2,18.5,17.5,16.0,14.1,17.7
Baja California,13.3,14.7,16.0,17.1,18.5,22.2,25.1,26.7,25.0,20.3,16.1,13.2,19.0
Baja California Sur,16.8,18.2,19.4,20.5,22.1,25.1,28.0,28.4,28.1,24.5,21.3,17.7,22.5
Campeche,24.1,24.9,26.1,28.2,28.8,27.8,27.5,27.5,26.9,26.2,25.3,24.4,26.5
Coahuila,13.0,15.3,17.6,21.0,24.7,26.0,26.4,25.6,23.6,20.5,17.6,13.6,20.4
Colima,23.4,23.7,23.8,24.1,26.0,26.7,26.2,25.9,26.2,25.5,25.3,23.6,25.0
Chiapas,22.2,22.8,24.0,25.5,25.7,24.9,24.5,24.4,24.2,23.8,23.5,22.7,24.0
Chihuahua,9.9,12.7,14.8,18.0,22.1,25.4,25.2,24.4,21.9,18.2,14.5,10.9,18.2
Ciudad de México,13.4,14.9,16.7,17.5,18.6,17.5,17.0,17.0,16.6,16.3,15.1,13.9,16.2
Durango,11.5,14.0,15.7,18.1,22.1,23.2,22.6,21.8,20.5,17.8,15.9,12.6,18.0
Guanajuato,14.6,16.6,18.8,19.9,22.1,20.7,20.1,19.7,18.9,18.9,17.3,16.3,18.7
Guerrero,23.6,24.5,25.6,26.6,27.5,26.4,25.7,25.3,25.2,25.2,24.9,24.0,25.4
Hidalgo,13.6,14.9,16.8,18.3,19.4,18.6,17.4,17.7,17.2,16.3,15.5,14.2,16.6
Jalisco,17.0,18.8,20.0,21.3,24.0,23.8,22.7,22.2,22.0,21.1,19.8,17.7,20.9
Estado de México,12.0,13.3,14.9,16.1,17.2,16.2,15.2,15.3,14.9,14.1,13.4,12.3,14.6
Michoacán,16.9,18.5,20.0,21.3,23.2,21.9,20.8,20.5,20.4,19.7,18.9,17.5,19.9
Morelos,19.8,21.4,23.2,24.2,24.7,23.2,22.4,22.2,22.1,21.8,21.1,19.9,22.2
Nayarit,22.0,23.3,23.6,24.6,26.8,28.5,28.0,27.3,27.5,26.7,25.4,22.8,25.5
Nuevo León,13.4,15.6,17.8,20.9,24.0,24.9,25.4,24.2,22.7,20.3,18.0,14.6,20.1
Oaxaca,20.0,20.7,21.8,23.4,24.0,23.1,22.5,22.3,22.5,22.1,21.4,20.5,22.0
Puebla,14.8,15.9,17.6,19.2,20.3,19.2,18.3,18.3,17.8,17.4,16.4,15.2,17.5
Querétaro,15.3,17.3,19.1,20.3,22.1,20.8,20.0,19.4,19.0,18.2,17.3,15.4,18.7
Quintana Roo,23.1,24.0,24.8,26.8,28.2,27.9,27.8,27.9,27.3,26.5,25.0,23.7,26.1
San Luis Potosí,16.0,18.1,20.0,22.3,25.1,24.5,23.9,23.3,22.5,21.1,19.8,17.0,21.1
Sinaloa,19.6,21.3,22.3,23.7,26.3,30.1,30.9,29.7,29.4,27.5,24.3,20.5,25.5
Sonora,14.3,16.4,18.3,20.4,23.5,28.8,30.6,29.9,28.3,23.9,18.9,15.0,22.4
Tabasco,24.0,25.0,26.7,28.7,30.4,29.6,29.0,28.8,27.9,27.2,26.5,24.9,27.4
Tamaulipas,17.3,19.1,21.1,24.2,27.8,28.0,28.2,27.1,26.0,23.9,21.7,18.6,23.6
Tlaxcala,12.2,13.3,15.3,16.2,17.1,16.1,15.4,15.4,14.9,14.7,13.7,12.5,14.7
Veracruz,19.1,20.3,21.9,24.4,26.5,25.8,24.8,24.5,24.0,23.4,21.9,20.2,23.1
Yucatán,23.7,24.4,25.4,27.2,28.3,27.7,27.4,27.4,27.2,26.2,25.1,24.0,26.2
Zacatecas,12.4,14.7,16.4,18.0,21.9,21.5,20.4,19.7,19.0,17.4,16.0,13.4,17.6
Nacional,17.0,18.6,20.1,21.8,23.8,24.0,23.7,23.4,22.8,21.4,19.8,17.7,21.2
