Estado,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Anual
Aguascalientes,2.9,5.0,6.6,10.3,12.5,13.5,13.0,12.5,13.0,11.1,8.5,2.7,9.3
Baja California,4.8,5.4,7.3,8.1,10.3,13.7,16.7,17.2,16.6,10.8,8.2,4.7,10.3
Baja California Sur,9.0,9.9,10.1,12.4,13.9,16.2,19.8,20.7,20.7,16.5,12.5,8.8,14.2
Campeche,15.5,17.7,18.8,19.9,22.0,22.0,21.1,20.9,21.2,20.4,18.3,15.7,19.4
Coahuila,4.5,6.2,8.5,14.3,18.0,19.6,19.1,18.8,17.5,14.3,9.6,3.9,12.8
Colima,15.9,15.7,15.3,17.7,18.8,20.8,20.9,20.5,21.1,19.9,18.9,15.8,18.4
Chiapas,15.0,15.5,16.8,17.9,19.2,19.0,18.7,18.6,18.7,18.5,17.0,14.9,17.4
Chihuahua,2.2,4.3,6.0,11.1,15.1,18.3,17.7,17.7,16.3,11.7,6.7,2.1,10.7
Ciudad de México,5.5,6.7,8.1,9.7,11.1,10.9,10.5,10.4,10.8,9.8,7.7,5.8,8.9
Durango,2.1,3.3,5.5,10.0,12.9,14.3,14.0,13.6,12.7,10.1,5.9,1.5,8.8
Guanajuato,4.9,6.6,8.6,11.2,13.0,13.0,12.7,12.4,12.4,11.2,7.1,5.5,9.9
Guerrero,15.9,16.4,17.0,19.3,20.3,19.8,19.4,19.3,19.4,18.9,17.2,15.5,18.2
Hidalgo,4.3,5.9,7.7,9.3,11.0,11.7,11.5,11.0,11.9,10.2,6.6,4.6,8.8
Jalisco,6.4,8.1,9.0,12.4,14.8,16.5,15.9,15.5,16.1,13.8,10.4,6.2,12.1
Estado de México,1.9,3.3,4.9,7.0,8.2,9.2,8.8,8.5,9.5,7.9,4.9,1.9,6.3
Michoacán,5.9,7.1,8.3,11.2,13.3,13.7,13.0,12.4,12.9,11.5,8.5,5.3,10.2
Morelos,9.9,11.3,12.7,15.4,16.7,16.2,15.6,15.0,15.3,14.6,11.8,8.9,13.6
Nayarit,10.7,11.7,12.3,15.2,17.7,20.5,20.4,20.2,20.5,18.6,15.1,10.8,16.1
Nuevo León,4.1,6.5,9.7,13.1,14.6,15.8,16.2,16.0,14.6,12.1,9.2,5.8,11.5
Oaxaca,12.1,12.8,14.3,16.1,17.2,17.2,16.3,16.4,17.1,16.6,15.0,13.7,15.4
Puebla,6.8,8.3,10.0,11.7,13.2,13.8,12.8,12.7,13.4,12.2,8.9,6.4,10.8
Querétaro,5.7,7.2,9.1,10.6,12.5,12.5,12.8,12.7,13.4,11.5,9.2,5.7,10.2
Quintana Roo,15.4,17.5,18.8,19.0,21.1,21.8,21.7,21.1,21.4,20.8,19.0,16.1,19.5
San Luis Potosí,7.8,9.6,11.9,14.5,17.6,17.9,17.2,16.9,16.8,15.0,10.9,7.6,13.6
Sinaloa,10.4,11.9,11.1,15.0,17.8,22.0,23.6,23.5,22.9,20.2,14.5,9.5,16.8
Sonora,5.4,6.9,7.1,11.0,13.8,19.4,22.6,22.3,20.9,15.1,8.9,4.8,13.2
Tabasco,18.0,19.0,20.9,22.4,24.0,23.2,22.6,22.7,23.3,22.8,20.4,18.1,21.4
Tamaulipas,10.2,11.4,14.5,17.7,20.9,21.7,20.8,21.1,20.3,18.7,13.8,10.2,16.8
Tlaxcala,2.1,3.0,4.6,6.4,7.7,9.5,8.2,7.7,9.3,7.3,4.3,1.3,5.9
Veracruz,13.1,14.2,16.4,18.6,20.6,20.6,19.8,19.8,19.8,18.9,15.8,13.4,17.6
Yucatán,14.9,18.0,19.2,19.3,21.9,22.7,21.6,21.7,22.3,21.2,19.3,16.4,19.8
Zacatecas,2.1,4.1,5.6,9.5,12.0,13.4,12.6,12.1,12.2,9.3,5.7,1.0,8.3
Nacional,8.3,9.7,11.1,13.5,15.6,16.8,16.6,16.4,16.6,14.6,11.5,8.2,13.2
