Estado,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Anual
Aguascalientes,12.5,14.0,16.7,18.9,21.4,20.7,19.7,19.3,18.9,17.6,15.4,12.0,17.2
Baja California,13.3,12.4,16.8,16.3,19.9,22.0,26.2,26.4,25.2,19.6,14.5,12.4,18.7
Baja California Sur,17.3,17.2,19.3,20.5,22.9,24.8,27.8,28.4,27.2,24.3,20.3,17.2,22.3
Campeche,22.0,24.5,26.3,27.2,28.6,28.5,27.6,27.6,27.2,26.2,24.3,21.8,26.0
Coahuila,13.0,15.4,19.2,22.4,26.6,27.1,26.4,26.2,24.3,21.7,17.7,12.5,21.0
Colima,24.4,24.2,25.0,26.1,27.5,27.2,27.3,27.3,26.9,26.4,26.4,24.4,26.1
Chiapas,21.9,23.0,24.4,25.3,25.6,24.8,24.6,24.9,24.6,24.3,23.3,21.8,24.0
Chihuahua,10.9,11.7,15.6,18.7,23.6,25.4,25.1,24.7,22.6,19.0,14.2,10.8,18.5
Ciudad de México,13.2,15.4,16.6,17.4,18.3,17.0,16.7,16.7,16.6,16.7,15.5,13.2,16.1
Durango,11.2,12.6,16.1,18.6,22.2,22.7,22.1,21.5,20.1,18.3,15.0,11.6,17.7
Guanajuato,14.1,16.4,18.1,20.8,22.8,21.2,19.5,19.2,19.4,18.2,16.8,13.3,18.3
Guerrero,23.1,23.8,25.1,26.6,27.3,25.6,25.4,25.2,25.1,24.9,24.2,23.1,24.9
Hidalgo,12.9,15.2,16.8,18.2,19.4,18.8,17.9,18.1,18.1,17.0,15.1,12.8,16.7
Jalisco,16.2,17.4,20.0,22.0,24.0,23.2,22.3,22.3,22.0,21.3,19.3,16.7,20.6
Estado de México,11.2,12.8,14.7,16.2,17.1,16.2,15.9,16.1,16.2,15.7,14.7,12.1,14.9
Michoacán,14.2,15.3,17.8,19.7,21.4,19.5,18.4,18.4,18.7,18.0,16.4,14.0,17.6
Morelos,18.2,19.6,22.0,23.8,24.6,22.3,21.5,21.5,21.2,21.2,19.5,16.8,21.0
Nayarit,21.1,21.2,23.4,25.1,27.5,28.3,27.3,27.1,26.8,26.5,24.2,21.6,25.0
Nuevo León,11.6,13.7,16.8,19.8,21.7,21.7,23.1,22.8,21.3,18.4,17.9,13.9,18.6
Oaxaca,21.1,22.5,23.4,24.9,26.0,25.1,24.8,25.5,25.0,24.5,23.9,21.8,24.0
Puebla,13.3,15.3,17.1,19.1,20.6,20.5,19.6,19.8,19.1,18.8,16.6,13.4,17.8
Querétaro,14.1,16.1,18.4,19.6,22.0,20.2,20.7,21.2,20.6,19.2,17.7,14.9,18.7
Quintana Roo,22.0,24.2,25.5,25.7,27.3,27.4,27.2,27.5,27.3,26.5,24.8,22.5,25.6
San Luis Potosí,15.6,17.9,21.2,22.7,25.2,24.5,23.8,24.0,23.2,21.7,19.3,15.6,21.2
Sinaloa,19.8,19.5,21.7,24.0,27.3,29.8,29.7,29.4,28.6,27.1,22.6,19.5,24.9
Sonora,15.6,14.8,19.0,20.7,25.6,29.1,30.5,29.8,27.9,24.3,17.3,14.6,22.4
Tabasco,22.8,24.2,27.2,27.7,29.4,29.1,28.6,28.8,28.5,27.5,25.8,23.0,26.9
Tamaulipas,17.2,19.2,22.8,24.5,27.5,27.8,27.3,27.9,26.7,25.0,22.4,18.0,23.8
Tlaxcala,11.3,12.9,14.8,16.2,17.2,16.4,15.6,15.9,16.0,15.3,13.7,11.1,14.7
Veracruz,18.7,20.6,23.1,24.4,26.6,26.0,25.3,25.6,25.1,24.1,22.0,18.8,23.3
Yucatán,21.6,24.5,26.7,26.3,29.0,29.6,27.9,28.5,28.0,27.0,25.0,22.2,26.3
Zacatecas,11.6,13.0,15.8,17.8,21.0,20.3,19.0,18.9,18.3,16.8,14.3,11.0,16.5
Nacional,16.5,17.8,20.2,21.7,23.9,23.8,23.5,23.5,22.9,21.6,19.3,16.5,20.9
