Estado,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Anual
Aguascalientes,0.0,0.0,2.0,17.9,0.0,38.3,119.9,102.2,73.6,29.5,12.8,10.6,406.8
Baja California,41.6,20.2,15.3,47.3,3.0,0.0,0.1,6.5,2.5,1.2,19.3,35.5,192.4
Baja California Sur,0.6,0.0,0.2,13.1,0.1,1.5,14.3,18.9,43.3,5.7,0.9,10.4,109.0
Campeche,0.5,19.4,107.7,3.9,13.8,329.9,281.2,221.9,138.2,85.1,34.5,38.6,1274.8
Ciudad de México,0.0,10.9,36.3,12.6,72.0,174.9,193.8,142.5,92.3,15.0,17.9,2.9,771.1
Coahuila,4.0,8.2,1.2,13.5,32.3,24.0,87.4,70.3,112.8,17.6,7.9,4.8,384.1
Colima,1.6,0.0,3.9,3.5,0.3,89.4,181.0,235.4,183.4,67.5,14.8,8.0,789.0
Chiapas,105.4,115.7,44.5,36.0,45.1,332.4,231.7,412.1,347.3,216.9,117.4,61.0,2065.5
Chihuahua,8.4,4.2,4.2,22.1,4.2,43.8,101.7,118.8,53.9,35.7,2.7,11.3,411.0
Durango,5.2,3.3,1.6,2.2,4.1,75.6,149.1,119.8,56.4,8.9,4.9,20.5,451.6
Guanajuato,0.1,0.0,7.4,35.7,1.3,59.2,148.3,129.2,90.4,38.1,11.0,9.3,530.1
Guerrero,0.4,0.8,3.3,0.5,8.9,334.5,247.9,374.8,214.8,67.0,5.3,0.1,1258.4
Hidalgo,7.5,13.5,60.6,40.1,46.3,124.0,138.5,125.9,128.0,29.3,15.5,7.6,736.8
Jalisco,0.8,0.0,6.6,12.3,0.6,106.2,244.4,204.6,122.3,47.2,12.3,9.1,766.4
Estado de México,2.2,4.6,31.7,8.5,25.3,159.8,207.0,214.0,161.2,30.1,10.5,1.7,856.7
Michoacán,1.6,0.9,16.4,1.7,2.8,152.3,173.6,279.2,142.3,21.4,3.1,0.3,795.5
Morelos,0.8,0.6,13.6,5.6,14.6,184.5,169.9,133.4,111.9,14.5,1.1,1.5,652.0
Nayarit,2.3,0.5,1.3,2.6,0.7,181.5,271.8,349.9,140.9,40.1,1.9,7.0,1000.5
Nuevo León,29.3,13.6,17.5,51.4,50.6,80.2,84.4,156.7,258.7,32.2,1.2,1.9,777.5
Oaxaca,53.6,0.6,9.3,19.6,130.5,321.3,414.4,348.6,249.7,74.9,14.3,5.3,1642.1
Puebla,35.2,26.7,28.8,56.5,68.4,219.6,190.2,225.0,195.0,98.0,44.0,32.1,1219.4
Querétaro,3.6,2.1,41.9,24.7,31.4,96.9,151.9,141.0,77.0,35.0,7.0,3.0,615.6
Quintana Roo,41.7,14.0,90.9,19.0,11.6,268.1,128.5,110.5,102.5,41.5,78.4,37.1,943.8
San Luis Potosí,14.8,14.7,43.6,62.1,65.6,171.4,187.3,269.1,158.9,40.7,6.3,7.0,1041.4
Sinaloa,6.3,2.7,4.2,10.8,2.2,29.6,147.6,251.2,95.0,31.7,7.1,25.6,613.8
Sonora,12.6,1.2,8.9,11.2,0.8,0.6,185.1,105.7,90.5,41.9,0.7,36.1,495.3
Tabasco,201.2,161.6,64.6,47.4,31.7,305.3,185.5,411.8,245.8,434.3,243.5,135.6,2468.4
Tamaulipas,34.0,15.7,18.8,41.4,55.7,163.5,104.1,205.4,163.6,49.4,12.1,7.8,871.5
Tlaxcala,4.0,6.2,16.9,17.5,43.0,149.5,123.7,142.3,92.1,18.2,8.7,2.0,624.1
Veracruz,47.5,29.5,30.7,44.4,70.1,229.8,245.1,218.4,199.3,95.3,35.5,33.4,1279.0
Yucatán,41.5,34.2,40.2,15.0,50.4,201.8,232.4,170.1,141.9,67.5,42.2,28.2,1065.4
Zacatecas,2.1,1.8,3.5,19.3,5.5,95.1,131.6,114.5,50.4,8.6,7.4,1.3,441.1
Nacional,20.2,13.2,17.7,21.7,24.8,121.6,162.4,173.8,123.8,49.7,17.9,18.8,765.6
